GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AG3001,AH0001,AH0002,AH0003,AH0004,AH0005,AH0006,AH0007,AH0008,AH0009,AH0010,AH0011,AH0012,AH0013,AH0014,AH0015,AH0016,AH0017,AH0018,AH0019,AH0020,AH0021,AH0022,AH0023,AH0024,AH0025,AH0026,AH0027,AH0028,AH0029,AH0030,AH0031,AH0032,AH0033,AH0034,AH0035,AH0036,AH0037,AH0038,AH0039,AH0040,AH0041,AH0042,AH0043,AH0044,AH0045,AH0046,AH0047,AH0048,AH0049,AH0050,AH0051,AH0052,AH0053,AH0054,AH0055,AH0056,AH0057,AH0058,AH0059,AH0060,AH0061,AH0062,AH0063,AH0064,AH0065,AH0066,AH0067,AH0068,AH0069,AH0070,AH0071,AH0072,AH0073,AH0074,AH0075,AH0076,AH0077,AH0078,AH0079,AH0080,AH0081,AH0082,AH0083,AH0084,AH0085,AH0086,AH0087,AH0088,AH0089,AH0090,AH0091,AH0092,AH0093,AH0094,AH0095,AH0096,AH0097,AH0098,AH0099,AH0100,AH0101,AH0102,AH0103,AH0104,AH0105,AH0106,AH0107,AH0108,AH0109,AH0110,AH0111,AH0112,AH0113,AH0114,AH0115,AH0116,AH0117,AH0118,AH0119,AH0120,AH0121,AH0122,AH0123,AH0124,AH0125,AH0126,AH0127,AH0128,AH0129,AH0130,AH0131,AH0132,AH0133,AH0134,AH0135,AH0136,AH0137,AH0138,AH0139,AH0140,AH0141,AH0142,AH0143,AH0144,AH0145,AH0146,AH0147,AH0148,AH0149,AH0150,AH0151,AH0152,AH0153,AH0154,AH0155,AH0156,AH0157,AH0158,AH0159,AH0160,AH0161,AH0162,AH0163,AH0164,AH0165,AH0166,AH0167,AH0168,AH0169,AH0170,AH0171,AH0172,AH0173,AH0174,AH0175,AH0176,AH0177,AH0178,AH0179,AH0180
"G4801470","1860","Texas","480","Fannin","1470","Fannin",9217,126,117,520,504,625,606,541,485,453,415,766,606,413,350,323,227,159,105,61,49,22,15,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,126,132,144,152,130,125,113,116,158,158,82,90,30,49,16,16,9,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801490","1860","Texas","480","Fayette","1490","Fayette",11604,154,159,593,546,598,605,489,436,408,395,732,561,567,394,359,262,224,129,90,65,17,20,1,3,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,60,296,326,269,297,255,242,216,234,353,393,176,212,117,121,45,49,28,25,6,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801570","1860","Texas","480","Fort Bend","1570","Fort Bend",6143,36,24,115,127,140,118,109,111,96,110,270,167,207,104,93,59,48,26,14,12,11,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,42,44,213,234,254,218,306,286,203,268,475,388,311,281,186,157,83,66,46,39,11,8,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801610","1860","Texas","480","Freestone","1610","Freestone",6881,65,60,257,208,219,257,220,190,192,200,344,259,197,160,135,96,80,52,32,21,5,14,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,71,244,318,253,270,281,257,214,243,297,308,194,195,90,105,77,71,23,22,9,8,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801630","1860","Texas","480","Frio","1630","Frio",42,1,0,4,2,0,1,3,2,2,3,9,2,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801670","1860","Texas","480","Galveston","1670","Galveston",8229,120,95,400,366,337,392,317,329,258,321,885,600,753,453,418,231,195,104,58,46,13,10,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,79,86,84,117,79,97,81,93,138,166,112,112,69,85,26,34,14,9,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801710","1860","Texas","480","Gillespie","1710","Gillespie",2736,73,61,247,246,270,218,109,119,95,87,215,183,214,142,123,80,79,62,46,24,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,2,3,1,1,6,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801750","1860","Texas","480","Goliad","1750","Goliad",3384,58,40,167,186,209,167,162,143,129,146,248,213,179,111,120,79,73,55,31,11,5,1,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,54,82,55,78,55,66,39,56,69,87,39,46,28,27,10,10,7,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801770","1860","Texas","480","Gonzales","1770","Gonzales",8059,89,83,363,336,410,345,341,289,258,265,538,353,347,226,225,126,122,66,50,34,13,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,250,219,253,250,228,212,180,183,310,293,160,175,100,102,45,43,28,25,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801810","1860","Texas","480","Grayson","1810","Grayson",8184,100,118,496,477,560,513,502,465,378,362,781,564,427,320,288,200,125,94,59,39,14,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,104,95,111,103,96,103,74,84,130,115,54,60,31,38,13,18,6,6,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801850","1860","Texas","480","Grimes","1850","Grimes",10307,100,92,345,323,353,343,347,283,258,230,533,375,354,229,251,126,108,68,50,30,18,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,82,418,394,404,406,403,368,345,368,545,488,326,280,184,153,87,47,38,28,8,9,3,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801870","1860","Texas","480","Guadalupe","1870","Guadalupe",5444,64,74,307,296,278,275,224,247,164,174,312,276,247,195,177,99,104,85,45,28,8,8,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,125,135,143,151,135,141,96,91,122,144,103,114,58,55,28,26,11,12,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801930","1860","Texas","480","Hamilton","1930","Hamilton",489,6,8,36,41,40,36,29,30,22,30,55,35,29,19,15,11,9,5,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,6,3,1,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4801970","1860","Texas","480","Hardeman","1970","Hardeman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4801990","1860","Texas","480","Hardin","1990","Hardin",1353,19,26,88,87,113,81,90,62,60,64,119,89,75,42,40,36,29,20,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,10,19,19,10,18,13,17,12,14,5,10,7,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802010","1860","Texas","480","Harris","2010","Harris",9070,63,80,428,452,412,376,408,361,324,356,974,577,669,411,408,228,204,122,71,42,8,21,3,2,0,0,0,0,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,7,13,123,133,122,114,113,103,97,146,234,206,168,146,85,101,42,55,13,20,6,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802030","1860","Texas","480","Harrison","2030","Harrison",15001,111,97,401,417,465,498,437,394,335,363,623,482,399,306,307,179,137,107,62,58,23,10,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,105,668,614,615,679,641,579,537,549,900,821,473,486,269,281,121,136,66,42,21,16,8,8,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802070","1860","Texas","480","Haskell","2070","Haskell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4802090","1860","Texas","480","Hays","2090","Hays",2126,28,25,98,96,93,105,99,66,75,74,126,93,89,67,65,37,39,28,12,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,69,59,68,64,54,61,48,58,62,65,35,47,19,23,8,13,3,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802130","1860","Texas","480","Henderson","2130","Henderson",4595,85,62,251,282,276,272,252,223,198,188,342,260,202,165,150,103,75,39,23,14,10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,24,77,79,87,93,86,93,76,83,77,91,56,69,22,31,18,14,3,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802150","1860","Texas","480","Hidalgo","2150","Hidalgo",1192,13,21,123,128,73,63,45,51,57,27,156,106,112,75,59,24,13,1,6,2,0,0,0,0,0,0,0,0,0,0,2,0,6,1,3,3,0,5,2,1,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802170","1860","Texas","480","Hill","2170","Hill",3653,76,60,234,208,245,220,176,207,167,151,321,260,213,141,98,66,65,44,28,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,53,52,46,51,50,59,46,43,65,59,25,24,10,20,5,6,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802230","1860","Texas","480","Hopkins","2230","Hopkins",7745,132,100,502,515,564,550,477,449,325,381,633,552,435,320,251,204,127,104,61,41,11,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,88,78,78,90,76,75,48,60,70,98,34,48,20,36,19,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802250","1860","Texas","480","Houston","2250","Houston",8058,88,83,403,394,411,422,375,359,271,260,542,416,318,241,225,136,104,78,55,27,9,13,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,58,212,212,212,195,185,196,159,178,293,279,137,139,74,71,47,34,30,19,5,6,4,0,1,0,1,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802310","1860","Texas","480","Hunt","2310","Hunt",6630,120,111,479,422,523,504,449,407,308,328,557,489,391,287,223,146,110,79,52,41,12,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,37,49,53,48,37,40,38,33,52,57,29,27,11,19,7,4,2,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802370","1860","Texas","480","Jack","2370","Jack",1000,16,19,84,73,70,69,60,59,56,54,103,59,64,46,42,23,25,16,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,6,1,4,5,1,4,9,1,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802390","1860","Texas","480","Jackson","2390","Jackson",2612,21,18,88,79,96,79,92,89,84,76,175,97,80,68,86,49,51,32,19,10,2,4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,27,101,79,86,89,81,68,77,74,115,109,60,78,37,36,14,20,5,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802410","1860","Texas","480","Jasper","2410","Jasper",4037,53,37,189,164,196,200,196,166,153,129,197,177,151,123,103,61,46,30,21,17,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,121,111,119,128,133,118,102,101,124,147,94,101,42,53,19,27,10,10,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802450","1860","Texas","480","Jefferson","2450","Jefferson",1995,40,30,108,100,129,130,87,97,75,82,282,131,127,63,82,37,27,21,17,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,27,26,16,25,18,18,19,12,39,28,10,15,15,18,5,3,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802510","1860","Texas","480","Johnson","2510","Johnson",4305,74,71,284,312,310,291,242,210,197,210,402,297,268,191,124,92,76,62,43,23,6,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,38,42,49,44,39,39,34,34,40,42,19,30,8,9,6,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802530","1860","Texas","480","Jones","2530","Jones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4802550","1860","Texas","480","Karnes","2550","Karnes",2171,38,33,156,122,156,138,110,86,82,76,199,153,174,109,86,44,31,21,23,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,18,28,30,20,21,27,23,18,28,26,16,17,11,16,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802570","1860","Texas","480","Kaufman","2570","Kaufman",3936,69,84,264,265,273,235,209,227,181,198,337,272,228,168,131,72,59,54,41,21,8,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,27,43,39,48,43,37,35,44,55,50,19,30,11,19,2,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802650","1860","Texas","480","Kerr","2650","Kerr",634,11,9,52,40,26,31,30,22,20,27,91,59,65,21,24,13,18,13,7,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,4,3,7,2,2,1,5,8,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4802670","1860","Texas","480","Kimble","2670","Kimble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
